MMMM_YY,Employee_ID,Age,Gender,City,Education_Level,Department,Income,Date_Of_Joining,LastWorkingDate,Joining_Designation,Grade,Total_Business_Value,Quarterly_Rating,Overtime_Flag
Jul-21,10344,48.0,0,BLR,2,Operations,110978.0,2021-02-09,,Senior Analyst,C,21166,2.0,0
Aug-21,10344,48.0,0,BLR,2,Operations,110978.0,2021-02-09,,Senior Analyst,C,-4536,2.0,1
Sep-21,10344,48.0,0,BLR,2,Operations,110978.0,2021-02-09,,Senior Analyst,C,-16961,3.0,1
Oct-21,10344,48.0,0,BLR,2,Operations,110978.0,2021-02-09,,Senior Analyst,C,25902,2.0,0
Nov-21,10344,48.0,0,BLR,2,Operations,110978.0,2021-02-09,,Senior Analyst,C,-6633,4.0,1
Dec-21,10344,48.0,0,BLR,2,Operations,110978.0,2021-02-09,,Senior Analyst,C,27278,1.0,1
Jan-22,10344,48.0,0,BLR,2,Operations,110978.0,2021-02-09,,Senior Analyst,C,19009,,1
Feb-22,10344,48.0,0,BLR,2,Operations,110978.0,2021-02-09,,Senior Analyst,C,4808,2.0,1
Mar-22,10344,48.0,0,BLR,2,Operations,110978.0,2021-02-09,,Senior Analyst,C,-16429,3.0,0
Apr-22,10344,48.0,0,BLR,2,Operations,110978.0,2021-02-09,,Senior Analyst,C,17992,2.0,0
May-22,10344,48.0,0,BLR,2,Operations,110978.0,2021-02-09,,Senior Analyst,C,65106,3.0,1
Jun-22,10344,48.0,0,BLR,2,Operations,110978.0,2021-02-09,,Senior Analyst,C,57814,2.0,1
Jul-22,10344,48.0,0,BLR,2,Operations,110978.0,2021-02-09,,Senior Analyst,C,10677,2.0,1
Aug-22,10344,48.0,0,BLR,2,Operations,110978.0,2021-02-09,,Senior Analyst,C,40415,4.0,1
Sep-22,10344,48.0,0,BLR,2,Operations,110978.0,2021-02-09,,Senior Analyst,C,43743,2.0,0
Oct-22,10344,48.0,0,BLR,2,Operations,110978.0,2021-02-09,,Senior Analyst,C,28615,3.0,1
Nov-22,10344,48.0,0,BLR,2,Operations,120460.0,2021-02-09,,Senior Analyst,C,24589,1.0,0
Dec-22,10344,48.0,0,BLR,2,Operations,120460.0,2021-02-09,,Senior Analyst,C,-29023,3.0,0
Jan-21,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,23655,3.0,0
Feb-21,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,-14757,2.0,1
Mar-21,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,28455,3.0,1
Apr-21,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,81592,2.0,0
May-21,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,28918,3.0,0
Jun-21,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,91367,3.0,1
Jul-21,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,67788,3.0,0
Aug-21,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,80792,2.0,0
Sep-21,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,26255,5.0,0
Oct-21,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,55266,2.0,1
Nov-21,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,47258,3.0,1
Dec-21,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,46742,2.0,0
Jan-22,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,37789,,0
Feb-22,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,84941,3.0,0
Mar-22,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,49161,3.0,0
Apr-22,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,-10452,3.0,0
May-22,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,35243,2.0,0
Jun-22,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,104914,2.0,0
Jul-22,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,39388,5.0,1
Aug-22,10345,25.0,1,KOL,2,HR & Admin,,2019-09-06,,Manager,C,44364,3.0,0
Sep-22,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,89169,4.0,0
Oct-22,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,64280,1.0,0
Nov-22,10345,25.0,1,KOL,2,HR & Admin,65921.0,2019-09-06,,Manager,C,102748,2.0,0
Dec-22,10345,25.0,1,KOL,2,HR & Admin,,2019-09-06,,Manager,C,25299,3.0,0
Jan-21,10346,53.0,0,PUN,1,Retail Banking,51702.0,2018-08-01,,Associate Manager,A,102661,2.0,0
Feb-21,10346,53.0,0,PUN,1,Retail Banking,51702.0,2018-08-01,,Associate Manager,A,182514,3.0,0
Mar-21,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,230325,2.0,0
Apr-21,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,-20728,4.0,0
May-21,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,193975,,0
Jun-21,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,168860,2.0,0
Jul-21,10346,53.0,0,PUN,1,Retail Banking,,2018-08-01,,Associate Manager,A,126309,5.0,1
Aug-21,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,130345,2.0,1
Sep-21,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,88527,3.0,0
Oct-21,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,44735,3.0,0
Nov-21,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,165494,2.0,0
Dec-21,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,174190,1.0,0
Jan-22,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,16120,1.0,0
Feb-22,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,-33252,2.0,0
Mar-22,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,105206,3.0,0
Apr-22,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,67746,3.0,0
May-22,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,48033,3.0,0
Jun-22,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,-11957,3.0,0
Jul-22,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,-31754,,0
Aug-22,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,115437,1.0,0
Sep-22,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,172185,2.0,1
Oct-22,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,150472,3.0,0
Nov-22,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,173128,2.0,1
Dec-22,10346,53.0,0,PUN,1,Retail Banking,56222.0,2018-08-01,,Associate Manager,A,15881,1.0,1
Jan-21,10347,41.0,1,AHM,1,Retail Banking,64621.0,2018-10-03,2021-08-04,Associate Manager,B,117991,2.0,0
Feb-21,10347,41.0,1,AHM,1,Retail Banking,64621.0,2018-10-03,2021-08-04,Associate Manager,B,-58561,3.0,0
Mar-21,10347,41.0,1,AHM,1,Retail Banking,,2018-10-03,2021-08-04,Associate Manager,B,127866,4.0,0
Apr-21,10347,41.0,1,AHM,1,Retail Banking,64621.0,2018-10-03,2021-08-04,Associate Manager,B,126056,1.0,0
May-21,10347,41.0,1,AHM,1,Retail Banking,64621.0,2018-10-03,2021-08-04,Associate Manager,B,155966,4.0,0
Jun-21,10347,41.0,1,AHM,1,Retail Banking,64621.0,2018-10-03,2021-08-04,Associate Manager,B,38025,4.0,1
Jul-21,10347,41.0,1,AHM,1,Retail Banking,64621.0,2018-10-03,2021-08-04,Associate Manager,B,64518,2.0,0
Aug-21,10347,41.0,1,AHM,1,Retail Banking,64621.0,2018-10-03,2021-08-04,Associate Manager,B,158361,4.0,0
Jan-21,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,B,91943,5.0,0
Feb-21,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,B,111430,2.0,0
Mar-21,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,B,-21244,4.0,0
Apr-21,10348,42.0,0,AHM,1,Retail Banking,,2019-06-26,,Senior Analyst,B,-13476,3.0,0
May-21,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,B,109193,3.0,0
Jun-21,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,B,176611,3.0,0
Jul-21,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,B,69573,4.0,1
Aug-21,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,B,70499,2.0,0
Sep-21,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,B,87699,3.0,1
Oct-21,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,B,186217,3.0,0
Nov-21,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,B,149506,1.0,0
Dec-21,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,B,147625,2.0,0
Jan-22,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,B,191775,2.0,0
Feb-22,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,B,154101,4.0,0
Mar-22,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,B,75262,3.0,0
Apr-22,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,C,165146,2.0,0
May-22,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,C,206738,2.0,0
Jun-22,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,C,150113,2.0,0
Jul-22,10348,42.0,0,AHM,1,Retail Banking,,2019-06-26,,Senior Analyst,C,77626,5.0,0
Aug-22,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,C,183250,3.0,0
Sep-22,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,C,100331,4.0,0
Oct-22,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,C,106011,2.0,0
Nov-22,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,C,103253,4.0,0
Dec-22,10348,42.0,0,AHM,1,Retail Banking,70977.0,2019-06-26,,Senior Analyst,C,94392,3.0,1
Jan-21,10349,54.0,0,MUM,2,IT & Digital,,2018-08-25,,Associate Manager,B,54665,4.0,1
Feb-21,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,B,20935,2.0,1
Mar-21,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,B,25060,1.0,0
Apr-21,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,B,-26855,4.0,0
May-21,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,B,46204,3.0,0
Jun-21,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,B,58588,4.0,0
Jul-21,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,B,47046,4.0,0
Aug-21,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,B,76223,4.0,0
Sep-21,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,B,-10344,4.0,0
Oct-21,10349,54.0,0,MUM,2,IT & Digital,,2018-08-25,,Associate Manager,B,46174,4.0,0
Nov-21,10349,54.0,0,MUM,2,IT & Digital,,2018-08-25,,Associate Manager,B,5512,3.0,0
Dec-21,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,B,51006,,0
Jan-22,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,B,5801,2.0,0
Feb-22,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,B,76151,3.0,0
Mar-22,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,B,84525,3.0,0
Apr-22,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,B,48369,,0
May-22,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,B,3192,2.0,1
Jun-22,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,B,83938,4.0,0
Jul-22,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,B,54672,2.0,0
Aug-22,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,C,41780,3.0,1
Sep-22,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,C,61438,3.0,0
Oct-22,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,C,62071,4.0,0
Nov-22,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,C,45283,3.0,0
Dec-22,10349,54.0,0,MUM,2,IT & Digital,49227.0,2018-08-25,,Associate Manager,C,63903,4.0,0
Jan-21,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,29281,2.0,1
Feb-21,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,20633,3.0,0
Mar-21,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,8482,3.0,1
Apr-21,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,42222,2.0,0
May-21,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,-1460,1.0,1
Jun-21,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,-3929,2.0,0
Jul-21,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,45131,1.0,1
Aug-21,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,55709,2.0,0
Sep-21,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,28120,1.0,1
Oct-21,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,6589,3.0,1
Nov-21,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,-3907,3.0,1
Dec-21,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,37719,2.0,1
Jan-22,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,402,2.0,0
Feb-22,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,74224,3.0,1
Mar-22,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,61384,2.0,1
Apr-22,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,34310,2.0,1
May-22,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,29831,3.0,1
Jun-22,10350,,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,44522,2.0,1
Jul-22,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,36011,4.0,1
Aug-22,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,26204,2.0,1
Sep-22,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,32698,5.0,1
Oct-22,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,7098,2.0,0
Nov-22,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,37271,1.0,1
Dec-22,10350,29.0,0,DEL,0,Operations,87313.0,2018-08-08,,Analyst,B,22066,3.0,0
Jan-21,10351,,0,BLR,2,Corporate Banking,59141.0,2021-02-07,,Associate Manager,A,49772,3.0,1
Feb-21,10351,42.0,0,BLR,2,Corporate Banking,59141.0,2021-02-07,,Associate Manager,A,148889,3.0,0
Mar-21,10351,42.0,0,BLR,2,Corporate Banking,59141.0,2021-02-07,,Associate Manager,A,221427,2.0,1
Apr-21,10351,42.0,0,BLR,2,Corporate Banking,59141.0,2021-02-07,,Associate Manager,A,137008,2.0,0
May-21,10351,42.0,0,BLR,2,Corporate Banking,59141.0,2021-02-07,,Associate Manager,A,115362,,1
Jun-21,10351,42.0,0,BLR,2,Corporate Banking,59141.0,2021-02-07,,Associate Manager,A,34268,3.0,0
Jul-21,10351,42.0,0,BLR,2,Corporate Banking,64149.0,2021-02-07,,Associate Manager,A,109806,4.0,1
Aug-21,10351,42.0,0,BLR,2,Corporate Banking,64149.0,2021-02-07,,Associate Manager,A,160363,3.0,0
Sep-21,10351,42.0,0,BLR,2,Corporate Banking,,2021-02-07,,Associate Manager,A,108148,2.0,1
Oct-21,10351,42.0,0,BLR,2,Corporate Banking,64149.0,2021-02-07,,Associate Manager,A,52968,4.0,0
Nov-21,10351,42.0,0,BLR,2,Corporate Banking,64149.0,2021-02-07,,Associate Manager,A,75307,5.0,0
Dec-21,10351,42.0,0,BLR,2,Corporate Banking,64149.0,2021-02-07,,Associate Manager,A,127938,2.0,1
Jan-22,10351,42.0,0,BLR,2,Corporate Banking,64149.0,2021-02-07,,Associate Manager,A,5342,5.0,1
Feb-22,10351,42.0,0,BLR,2,Corporate Banking,64149.0,2021-02-07,,Associate Manager,A,148575,3.0,1
Mar-22,10351,42.0,0,BLR,2,Corporate Banking,64149.0,2021-02-07,,Associate Manager,A,142915,3.0,0
Apr-22,10351,42.0,0,BLR,2,Corporate Banking,64149.0,2021-02-07,,Associate Manager,A,84016,2.0,0
May-22,10351,42.0,0,BLR,2,Corporate Banking,64149.0,2021-02-07,,Associate Manager,A,52206,3.0,0
Jun-22,10351,42.0,0,BLR,2,Corporate Banking,64149.0,2021-02-07,,Associate Manager,A,96675,3.0,1
Jul-22,10351,42.0,0,BLR,2,Corporate Banking,64149.0,2021-02-07,,Associate Manager,A,139230,2.0,1
Aug-22,10351,42.0,0,BLR,2,Corporate Banking,64149.0,2021-02-07,,Associate Manager,A,106254,1.0,0
Sep-22,10351,42.0,0,BLR,2,Corporate Banking,64149.0,2021-02-07,,Associate Manager,A,54833,5.0,1
Oct-22,10351,42.0,0,BLR,2,Corporate Banking,64149.0,2021-02-07,,Associate Manager,B,-13970,4.0,0
Nov-22,10351,42.0,0,BLR,2,Corporate Banking,64149.0,2021-02-07,,Associate Manager,B,128380,2.0,0
Dec-22,10351,42.0,0,BLR,2,Corporate Banking,64149.0,2021-02-07,,Associate Manager,B,96647,4.0,0
Jan-21,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,80311,,1
Feb-21,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,2831,3.0,0
Mar-21,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,95367,3.0,0
Apr-21,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,-32244,3.0,0
May-21,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,44046,3.0,0
Jun-21,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,-376,2.0,0
Jul-21,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,28028,4.0,0
Aug-21,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,-13557,2.0,0
Sep-21,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,43918,3.0,0
Oct-21,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,34664,2.0,0
Nov-21,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,51257,3.0,0
Dec-21,10352,31.0,0,MUM,1,IT & Digital,,2018-11-15,,Manager,C,108121,3.0,0
Jan-22,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,75573,4.0,0
Feb-22,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,56604,3.0,0
Mar-22,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,73326,3.0,0
Apr-22,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,56671,3.0,0
May-22,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,49454,3.0,1
Jun-22,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,30001,5.0,0
Jul-22,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,70822,2.0,0
Aug-22,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,41257,,0
Sep-22,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,64746,2.0,0
Oct-22,10352,,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,-27148,3.0,0
Nov-22,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,28794,2.0,0
Dec-22,10352,31.0,0,MUM,1,IT & Digital,63959.0,2018-11-15,,Manager,C,14831,3.0,0
Jan-21,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,A,-26940,2.0,0
Feb-21,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,A,33581,4.0,0
Mar-21,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,A,69096,,1
Apr-21,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,A,39494,,0
May-21,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,A,52105,2.0,0
Jun-21,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,A,28294,2.0,0
Jul-21,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,A,39832,3.0,0
Aug-21,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,B,71094,3.0,0
Sep-21,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,B,61870,3.0,0
Oct-21,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,B,78064,,1
Nov-21,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,B,47632,3.0,0
Dec-21,10353,,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,B,45132,3.0,0
Jan-22,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,B,23522,2.0,1
Feb-22,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,B,17503,4.0,0
Mar-22,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,B,80460,3.0,0
Apr-22,10353,23.0,0,KOL,1,IT & Digital,,2019-07-12,,Associate Manager,B,74862,3.0,0
May-22,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,B,18465,3.0,1
Jun-22,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,B,89381,2.0,0
Jul-22,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,B,72415,2.0,0
Aug-22,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,B,89521,2.0,0
Sep-22,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,B,-9152,5.0,0
Oct-22,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,B,65391,4.0,0
Nov-22,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,B,32787,4.0,0
Dec-22,10353,23.0,0,KOL,1,IT & Digital,66986.0,2019-07-12,,Associate Manager,B,53541,5.0,0
Jan-21,10354,30.0,0,MUM,2,IT & Digital,62588.0,2019-08-01,2021-10-06,Deputy Manager,C,42405,2.0,0
Feb-21,10354,30.0,0,MUM,2,IT & Digital,,2019-08-01,2021-10-06,Deputy Manager,C,97728,2.0,0
Mar-21,10354,30.0,0,MUM,2,IT & Digital,62588.0,2019-08-01,2021-10-06,Deputy Manager,C,64774,2.0,0
Apr-21,10354,30.0,0,MUM,2,IT & Digital,62588.0,2019-08-01,2021-10-06,Deputy Manager,C,31538,3.0,0
May-21,10354,30.0,0,MUM,2,IT & Digital,62588.0,2019-08-01,2021-10-06,Deputy Manager,C,67945,1.0,0
Jun-21,10354,30.0,0,MUM,2,IT & Digital,62588.0,2019-08-01,2021-10-06,Deputy Manager,C,22520,4.0,1
Jul-21,10354,30.0,0,MUM,2,IT & Digital,62588.0,2019-08-01,2021-10-06,Deputy Manager,C,74099,2.0,1
Aug-21,10354,30.0,0,MUM,2,IT & Digital,62588.0,2019-08-01,2021-10-06,Deputy Manager,C,86585,2.0,0
Sep-21,10354,30.0,0,MUM,2,IT & Digital,62588.0,2019-08-01,2021-10-06,Deputy Manager,C,16901,2.0,0
Oct-21,10354,30.0,0,MUM,2,IT & Digital,62588.0,2019-08-01,2021-10-06,Deputy Manager,C,18855,,0
Jan-21,10355,54.0,0,AHM,1,IT & Digital,70100.0,2021-05-23,2021-05-05,Associate Manager,B,-4291,2.0,1
Feb-21,10355,54.0,0,AHM,1,IT & Digital,70100.0,2021-05-23,2021-05-05,Associate Manager,B,51309,4.0,0
Mar-21,10355,54.0,0,AHM,1,IT & Digital,70100.0,2021-05-23,2021-05-05,Associate Manager,B,19482,2.0,0
Apr-21,10355,54.0,0,AHM,1,IT & Digital,70100.0,2021-05-23,2021-05-05,Associate Manager,B,68031,4.0,0
May-21,10355,54.0,0,AHM,1,IT & Digital,,2021-05-23,2021-05-05,Associate Manager,B,29517,4.0,1
Jan-21,10356,29.0,0,DEL,2,Corporate Banking,43889.0,2019-03-08,,Analyst,A,145594,3.0,1
Feb-21,10356,29.0,0,DEL,2,Corporate Banking,43889.0,2019-03-08,,Analyst,A,187636,3.0,0
Mar-21,10356,29.0,0,DEL,2,Corporate Banking,43889.0,2019-03-08,,Analyst,A,113149,2.0,1
Apr-21,10356,29.0,0,DEL,2,Corporate Banking,43889.0,2019-03-08,,Analyst,A,116843,2.0,0
May-21,10356,29.0,0,DEL,2,Corporate Banking,43889.0,2019-03-08,,Analyst,A,20757,3.0,1
Jun-21,10356,29.0,0,DEL,2,Corporate Banking,47596.0,2019-03-08,,Analyst,A,51649,4.0,0
